sid,day,month,year,streams
05KOgYg8PGeJyyWBPi5ja8,20,3,2017,3860281
6RUKPb4LETWmmr3iAEQktW,20,3,2017,3745702
0afhq8XCExXpqazXczTSve,20,3,2017,3648641
2XlHu0HcujBCkWMdIAvrqt,20,3,2017,3477090
6CfrYuD3YRDYdYvH9jNtXY,20,3,2017,3379264
6UjfByV1lDLW0SOVQA4NAi,20,3,2017,3328701
7y6c07pgjZvtHI9kuMVqk1,20,3,2017,3211125
4aWmUDTfIPGksMNLV2rQP2,20,3,2017,3135748
76gUmNLXGQVOsGhfcshkFP,20,3,2017,2965315
0dA2Mk56wEzDgegdC6R17g,20,3,2017,2963060
0xl1w2q4VLojeXp4JfazPL,20,3,2017,2946837
3NdDpSvN911VPGivFlV5d0,20,3,2017,2945830
2jTujnt0y344ai1rNOywgr,20,3,2017,2940699
0KKkJNfGyhkQ5aFogxQAPU,20,3,2017,2926556
13e6f8t7RKXuxZ0JdaaJRG,20,3,2017,2911671
2fkeWbM6iqTw7oGHTYm2lw,20,3,2017,2829553
72jbDTw1piOOj770jWNeaG,20,3,2017,2822835
6n3HGiq4v35D6eFOSwqYuo,20,3,2017,2820927
6PCUP3dWmTjcTtXY02oFdT,20,3,2017,2755146
343YBumqHu19cGoGARUTsd,20,3,2017,2586917
3ebXMykcMXOcLeJ9xZ17XH,20,3,2017,2498736
1sXUWdKx03aP9Gmzft58rt,20,3,2017,2470616
2dfqS3MRtbLZSZA1IL8xY5,20,3,2017,2396317
28irpKCCK9nn9DZSik2zEx,20,3,2017,2383166
7tr2za8SQg2CI8EDgrdtNl,20,3,2017,2298416
2Na0z2gfN67Rzf0vp74Wi3,20,3,2017,2278625
6MbH1QiphMCPTqVEVC7UYi,20,3,2017,2271021
6520aj0B4FSKGVuKNsOCOi,20,3,2017,2269503
5f5r2N4Lp9WoULWPH9zp2W,20,3,2017,2262139
3rOSwuTsUlJp0Pu0MkN8r8,20,3,2017,2230926
2KvHC9z14GSl4YpkNMX384,20,3,2017,2161789
0tgVpDi06FyKpA1z0VMD4v,20,3,2017,2111175
5NNlUMcOEOdoOIwwaWXv0k,20,3,2017,2053882
0CcQNd8CINkwQfe1RDtGV6,20,3,2017,2051975
5GXAXm5YOmYT0kL5jHvYBt,20,3,2017,2048367
5knuzwU65gJK7IF5yJsuaW,20,3,2017,2027860
7bJ4mu7MHa3rHiNyKjOoSl,20,3,2017,2011387
5JUu0unA8VwhTZ9LkMWUVI,20,3,2017,2006246
2RttW7RAu5nOAfq6YFvApB,20,3,2017,1952553
5uCax9HTNlzGybIStD3vDh,20,3,2017,1891840
00lNx0OcTJrS3MKHcB80HY,20,3,2017,1854610
78rIJddV4X0HkNAInEcYde,20,3,2017,1782017
2EEeOnHehOozLq4aS0n6SL,20,3,2017,1774478
51ChrwmUPDJvedPQnIU8Ls,20,3,2017,1737018
7BKLCZ1jbUBVqRi2FVlTVw,20,3,2017,1730553
0gbBzIqrECJOEPvQJIBFs5,20,3,2017,1719530
5aAx2yezTd8zXrkmtKl66Z,20,3,2017,1598810
5hYTyyh2odQKphUbMqc5gN,20,3,2017,1583507
5HDPtsnyb3maFmPL8LLUTG,20,3,2017,1514312
1x5sYLZiu9r5E43kMlt9f8,20,3,2017,1498811
0fg8CqpjdojMyXLNzM2PaJ,20,3,2017,1483536
6HUnnBwYZqcED1eQztxMBN,20,3,2017,1472617
2pJZ1v8HezrAoZ0Fhzby92,20,3,2017,1436122
6mICuAdrwEjh6Y6lroV2Kg,20,3,2017,1389004
7nKBxz47S9SD79N086fuhn,20,3,2017,1374502
3E2Zh20GDCR9B1EYjfXWyv,20,3,2017,1346878
1CnPYaKxTVb4LWOtiGOm0m,20,3,2017,1344110
3a1lNhkSLSkpJE4MSHpDu9,20,3,2017,1339103
4Km5HrUvYTaSUfiSGPJeQR,20,3,2017,1311451
1yNyoWWWikbLhwIGWjZuDW,20,3,2017,1301842
3umS4y3uQDkqekNjVpiRUs,20,3,2017,1278762
4Q3N4Ct4zCuIHuZ65E3BD4,20,3,2017,1239385
4VuS959DSpr82t3qBqCrWG,20,3,2017,1231551
3Lfiu5sZ4M4B6JaKMBc0FU,20,3,2017,1218595
1xznGGDReH1oQq0xzbwXa3,20,3,2017,1194783
4pdPtRcBmOSQDlJ3Fk945m,20,3,2017,1194437
0SGkqnVQo9KPytSri1H6cF,20,3,2017,1186692
6PJ8FF6UR8FZXfEvpHkIVN,20,3,2017,1179961
6kex4EBAj0WHXDKZMEJaaF,20,3,2017,1178971
3EmmCZoqpWOTY1g2GBwJoR,20,3,2017,1156793
0FuTx2s3YH1ppmtiM6l0zI,20,3,2017,1119691
6b8Be6ljOzmkOmFslEb23P,20,3,2017,1117427
2Ce5IyMlVRVvN997ZJjJJA,20,3,2017,1108145
152lZdxL1OR0ZMW6KquMif,20,3,2017,1093271
6De0lHrwBfPfrhorm9q1Xl,20,3,2017,1066342
35QZaWQRkmnAVqBF1TLCxQ,20,3,2017,1059924
3AEZUABDXNtecAOSC1qTfo,20,3,2017,1012398
5MFzQMkrl1FOOng9tq6R9r,20,3,2017,1000482
2dfHh7ECGxfNqZTQno09Vk,20,3,2017,1000175
0Zx8khUcEfCFK2AEoIhC92,20,3,2017,964826
7KOlJ92bu51cltsD9KU5I7,20,3,2017,951815
7oolFzHipTMg2nL7shhdz2,20,3,2017,951326
1qOLh0tI7trd1zdDKxYZTe,20,3,2017,948741
2aksifNn5ph8igDOkPBA02,20,3,2017,946428
3QwBODjSEzelZyVjxPOHdq,20,3,2017,871002
6SznMYPQJHzr3IwsAHLId2,20,3,2017,870715
1FUViuNSldssMIawrOXF2i,20,3,2017,860037
7mldq42yDuxiUNn08nvzHO,20,3,2017,855406
6TIU9Ehmi6dMzZK73Ym4yj,20,3,2017,840820
1PSBzsahR2AKwLJgx8ehBj,20,3,2017,821172
1a5Yu5L18qNxVhXx38njON,20,3,2017,818850
0hNduWmlWmEmuwEFcYvRu1,20,3,2017,807198
04DwTuZ2VBdJCCC5TROn7L,20,3,2017,806392
6DNtNfH8hXkqOX1sjqmI7p,20,3,2017,798659
6mapJIPnQ23RTAevUoE0DL,20,3,2017,794295
5Ua3GXyHwiSfpNTMjq6m2z,20,3,2017,779669
7qiZfU4dY1lWllzX7mPBI3,21,3,2017,7049619
7hDc8b7IXETo14hHIHdnhd,21,3,2017,5626795
3eR23VReFzcdmS7TYCrhCe,21,3,2017,3993922
2bjwRfXMk4uRgOD9IBYl9h,21,3,2017,3833792
6RUKPb4LETWmmr3iAEQktW,21,3,2017,3830283
0afhq8XCExXpqazXczTSve,21,3,2017,3623976
05KOgYg8PGeJyyWBPi5ja8,21,3,2017,3360527
2XlHu0HcujBCkWMdIAvrqt,21,3,2017,3255983
6UjfByV1lDLW0SOVQA4NAi,21,3,2017,3133471
4aWmUDTfIPGksMNLV2rQP2,21,3,2017,3110043
0dA2Mk56wEzDgegdC6R17g,21,3,2017,3035150
0KKkJNfGyhkQ5aFogxQAPU,21,3,2017,2995780
7y6c07pgjZvtHI9kuMVqk1,21,3,2017,2971829
3NdDpSvN911VPGivFlV5d0,21,3,2017,2923839
6CfrYuD3YRDYdYvH9jNtXY,21,3,2017,2884781
72jbDTw1piOOj770jWNeaG,21,3,2017,2841328
6PCUP3dWmTjcTtXY02oFdT,21,3,2017,2701900
76gUmNLXGQVOsGhfcshkFP,21,3,2017,2698436
0xl1w2q4VLojeXp4JfazPL,21,3,2017,2630982
6n3HGiq4v35D6eFOSwqYuo,21,3,2017,2610772
2jTujnt0y344ai1rNOywgr,21,3,2017,2578513
13e6f8t7RKXuxZ0JdaaJRG,21,3,2017,2569251
2fkeWbM6iqTw7oGHTYm2lw,21,3,2017,2532514
343YBumqHu19cGoGARUTsd,21,3,2017,2522669
3ebXMykcMXOcLeJ9xZ17XH,21,3,2017,2510487
1sXUWdKx03aP9Gmzft58rt,21,3,2017,2491424
7tr2za8SQg2CI8EDgrdtNl,21,3,2017,2382135
3rOSwuTsUlJp0Pu0MkN8r8,21,3,2017,2368840
6520aj0B4FSKGVuKNsOCOi,21,3,2017,2249611
2dfqS3MRtbLZSZA1IL8xY5,21,3,2017,2101759
5NNlUMcOEOdoOIwwaWXv0k,21,3,2017,2088227
5GXAXm5YOmYT0kL5jHvYBt,21,3,2017,2084191
0CcQNd8CINkwQfe1RDtGV6,21,3,2017,2073955
5knuzwU65gJK7IF5yJsuaW,21,3,2017,2067278
0tgVpDi06FyKpA1z0VMD4v,21,3,2017,2050572
28irpKCCK9nn9DZSik2zEx,21,3,2017,2050225
5f5r2N4Lp9WoULWPH9zp2W,21,3,2017,1986860
2KvHC9z14GSl4YpkNMX384,21,3,2017,1966304
2Na0z2gfN67Rzf0vp74Wi3,21,3,2017,1963072
6MbH1QiphMCPTqVEVC7UYi,21,3,2017,1962875
2RttW7RAu5nOAfq6YFvApB,21,3,2017,1900860
5uCax9HTNlzGybIStD3vDh,21,3,2017,1897313
00lNx0OcTJrS3MKHcB80HY,21,3,2017,1827787
7bJ4mu7MHa3rHiNyKjOoSl,21,3,2017,1810010
2EEeOnHehOozLq4aS0n6SL,21,3,2017,1796657
78rIJddV4X0HkNAInEcYde,21,3,2017,1792264
0gbBzIqrECJOEPvQJIBFs5,21,3,2017,1729440
5JUu0unA8VwhTZ9LkMWUVI,21,3,2017,1705762
7BKLCZ1jbUBVqRi2FVlTVw,21,3,2017,1696218
51ChrwmUPDJvedPQnIU8Ls,21,3,2017,1671724
1x5sYLZiu9r5E43kMlt9f8,21,3,2017,1640402
5hYTyyh2odQKphUbMqc5gN,21,3,2017,1562162
5aAx2yezTd8zXrkmtKl66Z,21,3,2017,1559732
6HUnnBwYZqcED1eQztxMBN,21,3,2017,1477723
0fg8CqpjdojMyXLNzM2PaJ,21,3,2017,1468246
5HDPtsnyb3maFmPL8LLUTG,21,3,2017,1446246
7nKBxz47S9SD79N086fuhn,21,3,2017,1417719
6mICuAdrwEjh6Y6lroV2Kg,21,3,2017,1368797
3a1lNhkSLSkpJE4MSHpDu9,21,3,2017,1357314
2pJZ1v8HezrAoZ0Fhzby92,21,3,2017,1351367
3E2Zh20GDCR9B1EYjfXWyv,21,3,2017,1321117
4Km5HrUvYTaSUfiSGPJeQR,21,3,2017,1308099
1CnPYaKxTVb4LWOtiGOm0m,21,3,2017,1305125
1yNyoWWWikbLhwIGWjZuDW,21,3,2017,1297152
3umS4y3uQDkqekNjVpiRUs,21,3,2017,1273127
1xznGGDReH1oQq0xzbwXa3,21,3,2017,1239281
6kex4EBAj0WHXDKZMEJaaF,21,3,2017,1237492
4Q3N4Ct4zCuIHuZ65E3BD4,21,3,2017,1236023
4pdPtRcBmOSQDlJ3Fk945m,21,3,2017,1203554
0SGkqnVQo9KPytSri1H6cF,21,3,2017,1200279
2Ce5IyMlVRVvN997ZJjJJA,21,3,2017,1175742
4VuS959DSpr82t3qBqCrWG,21,3,2017,1158619
3Lfiu5sZ4M4B6JaKMBc0FU,21,3,2017,1149583
152lZdxL1OR0ZMW6KquMif,21,3,2017,1139779
6De0lHrwBfPfrhorm9q1Xl,21,3,2017,1136951
6b8Be6ljOzmkOmFslEb23P,21,3,2017,1123542
0FuTx2s3YH1ppmtiM6l0zI,21,3,2017,1118280
6PJ8FF6UR8FZXfEvpHkIVN,21,3,2017,1102008
5MFzQMkrl1FOOng9tq6R9r,21,3,2017,1040405
3EmmCZoqpWOTY1g2GBwJoR,21,3,2017,1034774
3AEZUABDXNtecAOSC1qTfo,21,3,2017,1033944
35QZaWQRkmnAVqBF1TLCxQ,21,3,2017,1007035
7KOlJ92bu51cltsD9KU5I7,21,3,2017,988448
1qOLh0tI7trd1zdDKxYZTe,21,3,2017,980831
0Zx8khUcEfCFK2AEoIhC92,21,3,2017,978608
2dfHh7ECGxfNqZTQno09Vk,21,3,2017,966818
2aksifNn5ph8igDOkPBA02,21,3,2017,954426
7oolFzHipTMg2nL7shhdz2,21,3,2017,914291
3QwBODjSEzelZyVjxPOHdq,21,3,2017,897397
1FUViuNSldssMIawrOXF2i,21,3,2017,890579
7mldq42yDuxiUNn08nvzHO,21,3,2017,874343
1a5Yu5L18qNxVhXx38njON,21,3,2017,846966
6SznMYPQJHzr3IwsAHLId2,21,3,2017,841075
04DwTuZ2VBdJCCC5TROn7L,21,3,2017,835345
6mapJIPnQ23RTAevUoE0DL,21,3,2017,832631
0hNduWmlWmEmuwEFcYvRu1,21,3,2017,831568
6DNtNfH8hXkqOX1sjqmI7p,21,3,2017,825565
1PSBzsahR2AKwLJgx8ehBj,21,3,2017,821812
6TIU9Ehmi6dMzZK73Ym4yj,21,3,2017,797589
4okba5wu9mMLXx79DXLKi3,21,3,2017,796107
7qiZfU4dY1lWllzX7mPBI3,22,3,2017,7063984
7hDc8b7IXETo14hHIHdnhd,22,3,2017,5331184
3eR23VReFzcdmS7TYCrhCe,22,3,2017,4023759
6RUKPb4LETWmmr3iAEQktW,22,3,2017,3855992
0afhq8XCExXpqazXczTSve,22,3,2017,3565619
2bjwRfXMk4uRgOD9IBYl9h,22,3,2017,3493599
4aWmUDTfIPGksMNLV2rQP2,22,3,2017,3142377
0dA2Mk56wEzDgegdC6R17g,22,3,2017,3100900
0KKkJNfGyhkQ5aFogxQAPU,22,3,2017,3038142
2XlHu0HcujBCkWMdIAvrqt,22,3,2017,2941315
3NdDpSvN911VPGivFlV5d0,22,3,2017,2928872
05KOgYg8PGeJyyWBPi5ja8,22,3,2017,2892345
72jbDTw1piOOj770jWNeaG,22,3,2017,2843246
6UjfByV1lDLW0SOVQA4NAi,22,3,2017,2762355
6PCUP3dWmTjcTtXY02oFdT,22,3,2017,2652916
7y6c07pgjZvtHI9kuMVqk1,22,3,2017,2615578
3ebXMykcMXOcLeJ9xZ17XH,22,3,2017,2560640
1sXUWdKx03aP9Gmzft58rt,22,3,2017,2510173
3rOSwuTsUlJp0Pu0MkN8r8,22,3,2017,2481502
6CfrYuD3YRDYdYvH9jNtXY,22,3,2017,2417501
7tr2za8SQg2CI8EDgrdtNl,22,3,2017,2410776
343YBumqHu19cGoGARUTsd,22,3,2017,2365537
76gUmNLXGQVOsGhfcshkFP,22,3,2017,2345815
6n3HGiq4v35D6eFOSwqYuo,22,3,2017,2310849
6520aj0B4FSKGVuKNsOCOi,22,3,2017,2277768
0xl1w2q4VLojeXp4JfazPL,22,3,2017,2255209
2jTujnt0y344ai1rNOywgr,22,3,2017,2200626
13e6f8t7RKXuxZ0JdaaJRG,22,3,2017,2187309
2fkeWbM6iqTw7oGHTYm2lw,22,3,2017,2184377
0CcQNd8CINkwQfe1RDtGV6,22,3,2017,2129934
5NNlUMcOEOdoOIwwaWXv0k,22,3,2017,2127199
5GXAXm5YOmYT0kL5jHvYBt,22,3,2017,2109309
5knuzwU65gJK7IF5yJsuaW,22,3,2017,2092505
0tgVpDi06FyKpA1z0VMD4v,22,3,2017,1981018
5uCax9HTNlzGybIStD3vDh,22,3,2017,1921301
00lNx0OcTJrS3MKHcB80HY,22,3,2017,1903495
2RttW7RAu5nOAfq6YFvApB,22,3,2017,1846405
2EEeOnHehOozLq4aS0n6SL,22,3,2017,1811208
78rIJddV4X0HkNAInEcYde,22,3,2017,1804865
2dfqS3MRtbLZSZA1IL8xY5,22,3,2017,1785836
0gbBzIqrECJOEPvQJIBFs5,22,3,2017,1765884
1x5sYLZiu9r5E43kMlt9f8,22,3,2017,1738744
28irpKCCK9nn9DZSik2zEx,22,3,2017,1727531
2KvHC9z14GSl4YpkNMX384,22,3,2017,1724814
7BKLCZ1jbUBVqRi2FVlTVw,22,3,2017,1702189
5f5r2N4Lp9WoULWPH9zp2W,22,3,2017,1687117
6MbH1QiphMCPTqVEVC7UYi,22,3,2017,1654929
2Na0z2gfN67Rzf0vp74Wi3,22,3,2017,1649245
51ChrwmUPDJvedPQnIU8Ls,22,3,2017,1609164
7bJ4mu7MHa3rHiNyKjOoSl,22,3,2017,1581589
5hYTyyh2odQKphUbMqc5gN,22,3,2017,1576935
5aAx2yezTd8zXrkmtKl66Z,22,3,2017,1547981
6HUnnBwYZqcED1eQztxMBN,22,3,2017,1491536
0fg8CqpjdojMyXLNzM2PaJ,22,3,2017,1491140
7nKBxz47S9SD79N086fuhn,22,3,2017,1439694
5JUu0unA8VwhTZ9LkMWUVI,22,3,2017,1428342
6mICuAdrwEjh6Y6lroV2Kg,22,3,2017,1384310
3a1lNhkSLSkpJE4MSHpDu9,22,3,2017,1380334
5HDPtsnyb3maFmPL8LLUTG,22,3,2017,1375808
3E2Zh20GDCR9B1EYjfXWyv,22,3,2017,1349037
4Km5HrUvYTaSUfiSGPJeQR,22,3,2017,1304840
3umS4y3uQDkqekNjVpiRUs,22,3,2017,1303004
1yNyoWWWikbLhwIGWjZuDW,22,3,2017,1302429
1CnPYaKxTVb4LWOtiGOm0m,22,3,2017,1299763
6kex4EBAj0WHXDKZMEJaaF,22,3,2017,1289585
2pJZ1v8HezrAoZ0Fhzby92,22,3,2017,1281770
1xznGGDReH1oQq0xzbwXa3,22,3,2017,1235648
4Q3N4Ct4zCuIHuZ65E3BD4,22,3,2017,1235616
4pdPtRcBmOSQDlJ3Fk945m,22,3,2017,1231459
2Ce5IyMlVRVvN997ZJjJJA,22,3,2017,1211666
0SGkqnVQo9KPytSri1H6cF,22,3,2017,1210965
152lZdxL1OR0ZMW6KquMif,22,3,2017,1183743
6De0lHrwBfPfrhorm9q1Xl,22,3,2017,1180612
0FuTx2s3YH1ppmtiM6l0zI,22,3,2017,1156645
6b8Be6ljOzmkOmFslEb23P,22,3,2017,1119381
4VuS959DSpr82t3qBqCrWG,22,3,2017,1098973
3Lfiu5sZ4M4B6JaKMBc0FU,22,3,2017,1088237
3AEZUABDXNtecAOSC1qTfo,22,3,2017,1054248
5MFzQMkrl1FOOng9tq6R9r,22,3,2017,1051426
6PJ8FF6UR8FZXfEvpHkIVN,22,3,2017,1048702
3EmmCZoqpWOTY1g2GBwJoR,22,3,2017,1014635
1qOLh0tI7trd1zdDKxYZTe,22,3,2017,1009949
0Zx8khUcEfCFK2AEoIhC92,22,3,2017,1009037
7KOlJ92bu51cltsD9KU5I7,22,3,2017,999104
2aksifNn5ph8igDOkPBA02,22,3,2017,959106
35QZaWQRkmnAVqBF1TLCxQ,22,3,2017,951208
1FUViuNSldssMIawrOXF2i,22,3,2017,928455
3QwBODjSEzelZyVjxPOHdq,22,3,2017,922031
2dfHh7ECGxfNqZTQno09Vk,22,3,2017,920002
7mldq42yDuxiUNn08nvzHO,22,3,2017,877017
7oolFzHipTMg2nL7shhdz2,22,3,2017,865389
1a5Yu5L18qNxVhXx38njON,22,3,2017,861943
6mapJIPnQ23RTAevUoE0DL,22,3,2017,851575
04DwTuZ2VBdJCCC5TROn7L,22,3,2017,844874
0hNduWmlWmEmuwEFcYvRu1,22,3,2017,844533
6DNtNfH8hXkqOX1sjqmI7p,22,3,2017,835617
1PSBzsahR2AKwLJgx8ehBj,22,3,2017,820317
4okba5wu9mMLXx79DXLKi3,22,3,2017,814230
4pLwZjInHj3SimIyN9SnOz,22,3,2017,814118
6SznMYPQJHzr3IwsAHLId2,22,3,2017,800230
7qiZfU4dY1lWllzX7mPBI3,23,3,2017,7042985
7hDc8b7IXETo14hHIHdnhd,23,3,2017,5163364
3eR23VReFzcdmS7TYCrhCe,23,3,2017,4039993
6RUKPb4LETWmmr3iAEQktW,23,3,2017,3845747
0afhq8XCExXpqazXczTSve,23,3,2017,3544711
2bjwRfXMk4uRgOD9IBYl9h,23,3,2017,3191239
4aWmUDTfIPGksMNLV2rQP2,23,3,2017,3179335
0dA2Mk56wEzDgegdC6R17g,23,3,2017,3130690
0KKkJNfGyhkQ5aFogxQAPU,23,3,2017,3029396
3NdDpSvN911VPGivFlV5d0,23,3,2017,2889672
72jbDTw1piOOj770jWNeaG,23,3,2017,2812878
2XlHu0HcujBCkWMdIAvrqt,23,3,2017,2680698
6PCUP3dWmTjcTtXY02oFdT,23,3,2017,2612529
3rOSwuTsUlJp0Pu0MkN8r8,23,3,2017,2590544
05KOgYg8PGeJyyWBPi5ja8,23,3,2017,2568504
3ebXMykcMXOcLeJ9xZ17XH,23,3,2017,2566449
1sXUWdKx03aP9Gmzft58rt,23,3,2017,2507254
6UjfByV1lDLW0SOVQA4NAi,23,3,2017,2503119
7tr2za8SQg2CI8EDgrdtNl,23,3,2017,2409618
7y6c07pgjZvtHI9kuMVqk1,23,3,2017,2334902
6520aj0B4FSKGVuKNsOCOi,23,3,2017,2253558
343YBumqHu19cGoGARUTsd,23,3,2017,2238291
6CfrYuD3YRDYdYvH9jNtXY,23,3,2017,2124621
0CcQNd8CINkwQfe1RDtGV6,23,3,2017,2121337
5NNlUMcOEOdoOIwwaWXv0k,23,3,2017,2120900
5GXAXm5YOmYT0kL5jHvYBt,23,3,2017,2096933
5knuzwU65gJK7IF5yJsuaW,23,3,2017,2093458
6n3HGiq4v35D6eFOSwqYuo,23,3,2017,2088112
76gUmNLXGQVOsGhfcshkFP,23,3,2017,2074966
0xl1w2q4VLojeXp4JfazPL,23,3,2017,1983406
2jTujnt0y344ai1rNOywgr,23,3,2017,1947059
00lNx0OcTJrS3MKHcB80HY,23,3,2017,1944755
0tgVpDi06FyKpA1z0VMD4v,23,3,2017,1941416
2fkeWbM6iqTw7oGHTYm2lw,23,3,2017,1934233
13e6f8t7RKXuxZ0JdaaJRG,23,3,2017,1904666
5uCax9HTNlzGybIStD3vDh,23,3,2017,1899136
1x5sYLZiu9r5E43kMlt9f8,23,3,2017,1840948
2EEeOnHehOozLq4aS0n6SL,23,3,2017,1837532
2RttW7RAu5nOAfq6YFvApB,23,3,2017,1812006
78rIJddV4X0HkNAInEcYde,23,3,2017,1773082
0gbBzIqrECJOEPvQJIBFs5,23,3,2017,1758475
7BKLCZ1jbUBVqRi2FVlTVw,23,3,2017,1700828
51ChrwmUPDJvedPQnIU8Ls,23,3,2017,1581449
5hYTyyh2odQKphUbMqc5gN,23,3,2017,1570972
2dfqS3MRtbLZSZA1IL8xY5,23,3,2017,1551908
5aAx2yezTd8zXrkmtKl66Z,23,3,2017,1545782
2KvHC9z14GSl4YpkNMX384,23,3,2017,1539840
6HUnnBwYZqcED1eQztxMBN,23,3,2017,1494549
0fg8CqpjdojMyXLNzM2PaJ,23,3,2017,1475090
5f5r2N4Lp9WoULWPH9zp2W,23,3,2017,1474339
7nKBxz47S9SD79N086fuhn,23,3,2017,1466656
28irpKCCK9nn9DZSik2zEx,23,3,2017,1452665
6MbH1QiphMCPTqVEVC7UYi,23,3,2017,1427751
2Na0z2gfN67Rzf0vp74Wi3,23,3,2017,1424136
7bJ4mu7MHa3rHiNyKjOoSl,23,3,2017,1412548
6mICuAdrwEjh6Y6lroV2Kg,23,3,2017,1406317
3a1lNhkSLSkpJE4MSHpDu9,23,3,2017,1387584
6kex4EBAj0WHXDKZMEJaaF,23,3,2017,1352083
3E2Zh20GDCR9B1EYjfXWyv,23,3,2017,1344957
5HDPtsnyb3maFmPL8LLUTG,23,3,2017,1339203
3umS4y3uQDkqekNjVpiRUs,23,3,2017,1322643
4Km5HrUvYTaSUfiSGPJeQR,23,3,2017,1303356
4Q3N4Ct4zCuIHuZ65E3BD4,23,3,2017,1269803
2Ce5IyMlVRVvN997ZJjJJA,23,3,2017,1266984
1yNyoWWWikbLhwIGWjZuDW,23,3,2017,1264366
2pJZ1v8HezrAoZ0Fhzby92,23,3,2017,1248607
152lZdxL1OR0ZMW6KquMif,23,3,2017,1245534
4pdPtRcBmOSQDlJ3Fk945m,23,3,2017,1237406
0SGkqnVQo9KPytSri1H6cF,23,3,2017,1234771
5JUu0unA8VwhTZ9LkMWUVI,23,3,2017,1232993
1xznGGDReH1oQq0xzbwXa3,23,3,2017,1232201
6De0lHrwBfPfrhorm9q1Xl,23,3,2017,1182769
1CnPYaKxTVb4LWOtiGOm0m,23,3,2017,1169314
0FuTx2s3YH1ppmtiM6l0zI,23,3,2017,1153718
6b8Be6ljOzmkOmFslEb23P,23,3,2017,1121172
3Lfiu5sZ4M4B6JaKMBc0FU,23,3,2017,1069616
3AEZUABDXNtecAOSC1qTfo,23,3,2017,1067861
4VuS959DSpr82t3qBqCrWG,23,3,2017,1064519
5MFzQMkrl1FOOng9tq6R9r,23,3,2017,1044538
7KOlJ92bu51cltsD9KU5I7,23,3,2017,1018637
6PJ8FF6UR8FZXfEvpHkIVN,23,3,2017,1014927
0Zx8khUcEfCFK2AEoIhC92,23,3,2017,1007336
3EmmCZoqpWOTY1g2GBwJoR,23,3,2017,996290
1qOLh0tI7trd1zdDKxYZTe,23,3,2017,994648
2aksifNn5ph8igDOkPBA02,23,3,2017,967618
3QwBODjSEzelZyVjxPOHdq,23,3,2017,943262
35QZaWQRkmnAVqBF1TLCxQ,23,3,2017,929415
1FUViuNSldssMIawrOXF2i,23,3,2017,905098
7mldq42yDuxiUNn08nvzHO,23,3,2017,899283
2dfHh7ECGxfNqZTQno09Vk,23,3,2017,891848
6mapJIPnQ23RTAevUoE0DL,23,3,2017,878179
1a5Yu5L18qNxVhXx38njON,23,3,2017,865873
04DwTuZ2VBdJCCC5TROn7L,23,3,2017,852482
0hNduWmlWmEmuwEFcYvRu1,23,3,2017,847587
7oolFzHipTMg2nL7shhdz2,23,3,2017,843469
6DNtNfH8hXkqOX1sjqmI7p,23,3,2017,837071
4okba5wu9mMLXx79DXLKi3,23,3,2017,829706
4pLwZjInHj3SimIyN9SnOz,23,3,2017,817273
1PSBzsahR2AKwLJgx8ehBj,23,3,2017,814066
6JV2JOEocMgcZxYSZelKcc,23,3,2017,796714
7qiZfU4dY1lWllzX7mPBI3,24,3,2017,7376172
7hDc8b7IXETo14hHIHdnhd,24,3,2017,5122436
3eR23VReFzcdmS7TYCrhCe,24,3,2017,4204419
6RUKPb4LETWmmr3iAEQktW,24,3,2017,4011839
0afhq8XCExXpqazXczTSve,24,3,2017,3630032
4aWmUDTfIPGksMNLV2rQP2,24,3,2017,3462196
0dA2Mk56wEzDgegdC6R17g,24,3,2017,3248529
0KKkJNfGyhkQ5aFogxQAPU,24,3,2017,3184736
2bjwRfXMk4uRgOD9IBYl9h,24,3,2017,2967271
72jbDTw1piOOj770jWNeaG,24,3,2017,2950592
3NdDpSvN911VPGivFlV5d0,24,3,2017,2945639
3rOSwuTsUlJp0Pu0MkN8r8,24,3,2017,2847462
3ebXMykcMXOcLeJ9xZ17XH,24,3,2017,2707998
6PCUP3dWmTjcTtXY02oFdT,24,3,2017,2691455
2XlHu0HcujBCkWMdIAvrqt,24,3,2017,2550523
1sXUWdKx03aP9Gmzft58rt,24,3,2017,2529196
7tr2za8SQg2CI8EDgrdtNl,24,3,2017,2521502
6520aj0B4FSKGVuKNsOCOi,24,3,2017,2339267
5knuzwU65gJK7IF5yJsuaW,24,3,2017,2242131
6UjfByV1lDLW0SOVQA4NAi,24,3,2017,2221948
5GXAXm5YOmYT0kL5jHvYBt,24,3,2017,2221752
1zayuwd1YLZsYDArkruHdL,24,3,2017,2194514
05KOgYg8PGeJyyWBPi5ja8,24,3,2017,2190807
0CcQNd8CINkwQfe1RDtGV6,24,3,2017,2168278
5NNlUMcOEOdoOIwwaWXv0k,24,3,2017,2154651
00lNx0OcTJrS3MKHcB80HY,24,3,2017,2124771
343YBumqHu19cGoGARUTsd,24,3,2017,2115418
7y6c07pgjZvtHI9kuMVqk1,24,3,2017,2073580
1x5sYLZiu9r5E43kMlt9f8,24,3,2017,2048173
2EEeOnHehOozLq4aS0n6SL,24,3,2017,1951579
0tgVpDi06FyKpA1z0VMD4v,24,3,2017,1920592
5uCax9HTNlzGybIStD3vDh,24,3,2017,1894437
78rIJddV4X0HkNAInEcYde,24,3,2017,1876997
6n3HGiq4v35D6eFOSwqYuo,24,3,2017,1843495
